credential_code,STEM_ind,similar_credential_code,similar_STEM_ind,similarity,similarity_group
ESRM-10-1-5,1,AFS-0-1-5,1,0.8199928998947144,Very Low
ESRM-10-1-5,1,MARBIO-0-1-5,1,0.8155126571655273,Very Low
ESRM-10-1-5,1,ESS-0-1-1,1,0.8149837255477905,Very Low
ESRM-10-1-5,1,ECO-0-1-1,0,0.811701774597168,Very Low
ESRM-20-1-5,1,ENVIR-0-1-1,1,0.8882501721382141,High
ESRM-20-1-5,1,CEP-0-1-1,0,0.8634962439537048,Mid
ESRM-20-1-5,1,L ARCH-0-1-7,0,0.8591759204864502,Low
ESRM-20-1-5,1,GEOG-0-1-1,1,0.8520603775978088,Low
ESRM-20-1-5,1,GEOG-10-1-1,1,0.8500927090644836,Low
ESRM-20-1-5,1,ENV E-0-1-6,1,0.8451367020606995,Very Low
ESRM-20-1-5,1,ESS-0-1-1,1,0.8275700807571411,Very Low
ESRM-20-1-5,1,ESS-30-1-5,1,0.8260083794593811,Very Low
ESRM-20-1-5,1,FSNH-0-1-1,1,0.8259451389312744,Very Low
ESRM-20-1-5,1,AFS-0-1-5,1,0.8244016170501709,Very Low
ESRM-20-1-5,1,BIOL-40-1-5,1,0.8239797949790955,Very Low
ESRM-20-1-5,1,ECO-0-1-1,0,0.8234254717826843,Very Low
ESRM-20-1-5,1,CIV E-0-1-6,1,0.8191759586334229,Very Low
ESRM-30-1-5,1,ENVIR-0-1-1,1,0.8976852893829346,High
ESRM-30-1-5,1,GEOG-10-1-1,1,0.8744679093360901,Mid
ESRM-30-1-5,1,ENV E-0-1-6,1,0.8668892979621887,Mid
ESRM-30-1-5,1,CEP-0-1-1,0,0.861716091632843,Mid
ESRM-30-1-5,1,ATM S-0-1-5,1,0.8597975373268127,Low
ESRM-30-1-5,1,GEOG-0-1-1,1,0.8582392334938049,Low
ESRM-30-1-5,1,ATM S-3-1-5,1,0.8550069332122803,Low
ESRM-30-1-5,1,MARBIO-0-1-5,1,0.8535910248756409,Low
ESRM-30-1-5,1,ATM S-20-1-5,1,0.851996123790741,Low
ESRM-30-1-5,1,ESS-0-1-1,1,0.8448897004127502,Very Low
ESRM-30-1-5,1,BSE-0-1-5,1,0.8389436602592468,Very Low
ESRM-30-1-5,1,L ARCH-0-1-7,0,0.8364507555961609,Very Low
ESRM-30-1-5,1,CIV E-0-1-6,1,0.8337233662605286,Very Low
ESRM-40-1-5,1,ENVIR-0-1-1,1,0.8810076713562012,High
ESRM-40-1-5,1,MARBIO-0-1-5,1,0.8630965948104858,Mid
ESRM-40-1-5,1,AFS-0-1-5,1,0.862468421459198,Mid
ESRM-40-1-5,1,GEOG-10-1-1,1,0.8581858277320862,Low
ESRM-40-1-5,1,BIOL-45-1-5,1,0.8483432531356812,Low
ESRM-40-1-5,1,L ARCH-0-1-7,0,0.8480623364448547,Low
ESRM-40-1-5,1,BIOL-40-1-5,1,0.8418963551521301,Very Low
ESRM-40-1-5,1,ENV E-0-1-6,1,0.8417717218399048,Very Low
ESRM-40-1-5,1,GEOG-0-1-1,1,0.8412532210350037,Very Low
ESRM-40-1-5,1,ATM S-0-1-5,1,0.8346479535102844,Very Low
ESRM-40-1-5,1,ESS-0-1-1,1,0.8315253853797913,Very Low
ESRM-40-1-5,1,CEP-0-1-1,0,0.829497218132019,Very Low
ESRM-40-1-5,1,BSE-0-1-5,1,0.8260148167610168,Very Low
ESS-0-1-1,1,ATM S-0-1-5,1,0.8638705611228943,Mid
ESS-0-1-1,1,GEOG-10-1-1,1,0.8627579212188721,Mid
ESS-0-1-1,1,OCEAN-0-1-1,1,0.8619992136955261,Mid
ESS-0-1-1,1,ATM S-3-1-5,1,0.8614930510520935,Mid
ESS-0-1-1,1,ATM S-20-1-5,1,0.8595981597900391,Low
ESS-0-1-1,1,ATM S-1-1-5,1,0.8588171005249023,Low
ESS-0-1-1,1,ATM S-2-1-5,1,0.8558444380760193,Low
ESS-0-1-1,1,GEOG-0-1-1,1,0.8529043197631836,Low
ESS-0-1-1,1,MARBIO-0-1-5,1,0.8492940664291382,Low
ESS-0-1-1,1,ESRM-0-1-5,1,0.8461325764656067,Very Low
ESS-0-1-1,1,AMATH-0-1-5,1,0.8452528715133667,Very Low
ESS-0-1-1,1,ENV E-0-1-6,1,0.8452451825141907,Very Low
ESS-0-1-1,1,CIV E-0-1-6,1,0.8444579839706421,Very Low
ESS-0-1-1,1,INT EN-0-1-6,1,0.8410548567771912,Very Low
ESS-10-1-5,1,OCEAN-0-1-5,1,0.8615330457687378,Mid
ESS-10-1-5,1,MS E-0-1-6,1,0.850901186466217,Low
ESS-10-1-5,1,ATM S-3-1-5,1,0.8504167199134827,Low
ESS-10-1-5,1,MARBIO-0-1-5,1,0.8436205387115479,Very Low
ESS-10-1-5,1,ENVIR-0-1-1,1,0.8426158428192139,Very Low
ESS-10-1-5,1,GEOG-10-1-1,1,0.8422673344612122,Very Low
ESS-10-1-5,1,ATM S-0-1-5,1,0.8404583930969238,Very Low
ESS-10-1-5,1,ESRM-0-1-5,1,0.837527334690094,Very Low
ESS-10-1-5,1,BIOL-45-1-5,1,0.8363550305366516,Very Low
ESS-10-1-5,1,ASTR-0-1-5,1,0.8331015110015869,Very Low
ESS-10-1-5,1,ENV E-0-1-6,1,0.8267490863800049,Very Low
ESS-10-1-5,1,GEOG-0-1-1,1,0.8259909152984619,Very Low
ESS-20-1-5,1,PHYS-1-1-5,1,0.8778799176216125,Mid
ESS-20-1-5,1,PHYS-3-1-5,1,0.8762162327766418,Mid
ESS-20-1-5,1,PHYS-4-1-5,1,0.8757744431495667,Mid
ESS-20-1-5,1,PHYS-0-1-5,1,0.8750842809677124,Mid
ESS-20-1-5,1,ASTR-0-1-5,1,0.8714256286621094,Mid
ESS-20-1-5,1,PHYS-2-1-5,1,0.8707314133644104,Mid
ESS-20-1-5,1,ATM S-3-1-5,1,0.8569664359092712,Low
ESS-20-1-5,1,ATM S-0-1-5,1,0.8539557456970215,Low
ESS-20-1-5,1,ATM S-20-1-5,1,0.8488566279411316,Low
ESS-20-1-5,1,ATM S-1-1-5,1,0.8470525145530701,Low
ESS-20-1-5,1,OCEAN-0-1-1,1,0.8452817797660828,Very Low
ESS-20-1-5,1,INT EN-0-1-5,1,0.8440992832183838,Very Low
ESS-20-1-5,1,AMATH-0-1-5,1,0.8403749465942383,Very Low
ESS-20-1-5,1,MS E-0-1-6,1,0.8381539583206177,Very Low
ESS-20-1-5,1,CIV E-0-1-6,1,0.8335423469543457,Very Low
ESS-30-1-5,1,MS E-0-1-6,1,0.8635549545288086,Mid
ESS-30-1-5,1,OCEAN-0-1-5,1,0.8562668561935425,Low
ESS-30-1-5,1,ATM S-3-1-5,1,0.8558547496795654,Low
ESS-30-1-5,1,GEOG-10-1-1,1,0.852226197719574,Low
ESS-30-1-5,1,MS E-70-1-6,1,0.8490221500396729,Low
ESS-30-1-5,1,ATM S-0-1-5,1,0.8466276526451111,Very Low
ESS-30-1-5,1,ATM S-20-1-5,1,0.8441015481948853,Very Low
ESS-30-1-5,1,ATM S-1-1-5,1,0.8414102792739868,Very Low
ESS-30-1-5,1,CIV E-0-1-6,1,0.8407291769981384,Very Low
ESS-30-1-5,1,ENVIR-0-1-1,1,0.8405157327651978,Very Low
ESS-30-1-5,1,ESRM-0-1-5,1,0.8399808406829834,Very Low
ESS-30-1-5,1,GEOG-0-1-1,1,0.8398120403289795,Very Low
ESS-30-1-5,1,ASTR-0-1-5,1,0.8352166414260864,Very Low
ESS-30-1-5,1,INT EN-0-1-5,1,0.835064172744751,Very Low
ESS-50-1-5,1,ATM S-3-1-5,1,0.8614921569824219,Mid
ESS-50-1-5,1,MS E-0-1-6,1,0.8613930344581604,Mid
ESS-50-1-5,1,OCEAN-0-1-5,1,0.8566709756851196,Low
ESS-50-1-5,1,ATM S-0-1-5,1,0.8548271656036377,Low
ESS-50-1-5,1,ATM S-1-1-5,1,0.8510735630989075,Low
ESS-50-1-5,1,ATM S-20-1-5,1,0.8508424162864685,Low
ESS-50-1-5,1,MS E-70-1-6,1,0.8478413820266724,Low
ESS-50-1-5,1,ATM S-2-1-5,1,0.8470125794410706,Low
ESS-50-1-5,1,GEOG-10-1-1,1,0.8464541435241699,Very Low
ESS-50-1-5,1,CIV E-0-1-6,1,0.8454033732414246,Very Low
ESS-50-1-5,1,ESRM-0-1-5,1,0.8399297595024109,Very Low
ESS-50-1-5,1,INT EN-0-1-5,1,0.8395402431488037,Very Low
ESS-50-1-5,1,ENV E-0-1-6,1,0.836461067199707,Very Low
ESS-50-1-5,1,AMATH-0-1-5,1,0.8363497257232666,Very Low
EURO-0-1-1,0,FRENCH-0-1-1,0,0.9338738322257996,High
EURO-0-1-1,0,GERMAN-1-1-1,0,0.8950682878494263,High
EURO-0-1-1,0,GERMAN-0-1-1,0,0.894039511680603,High
EURO-0-1-1,0,SISLA-0-1-1,0,0.8910543918609619,High
EURO-0-1-1,0,HIST-50-1-1,0,0.8779758214950562,Mid
EURO-0-1-1,0,SISA-0-1-1,0,0.8731182813644409,Mid
EURO-0-1-1,0,SIS-0-1-1,0,0.8714174628257751,Mid
EURO-0-1-1,0,HIST-30-1-1,0,0.8699581623077393,Mid
EURO-0-1-1,0,FINN-0-1-1,0,0.8668491840362549,Mid
EURO-0-1-1,0,NORW-0-1-1,0,0.8597031831741333,Low
EURO-0-1-1,0,SWED-0-1-1,0,0.8571456670761108,Low
EURO-0-1-1,0,ITAL-0-1-1,0,0.8570775389671326,Low
EURO-0-1-1,0,SCAN A-0-1-1,0,0.8558601140975952,Low
FINANC-0-1-2,0,POL S-70-1-1,0,0.8597855567932129,Low
FINANC-0-1-2,0,POL S-0-1-1,0,0.8559664487838745,Low
FINANC-0-1-2,0,POL S-80-1-1,0,0.8507910370826721,Low
FINANC-0-1-2,0,ECON-0-1-5,1,0.849248468875885,Low
FINANC-0-1-2,0,SIS-0-1-1,0,0.8461249470710754,Very Low
FINANC-0-1-2,0,SOC-0-1-1,0,0.8260245323181152,Very Low
FINANC-0-1-2,0,PH-20-1-1,0,0.8241152167320251,Very Low
FINANC-0-1-2,0,PH-30-1-5,0,0.8223005533218384,Very Low
FINANC-0-1-2,0,R E-0-1-5,1,0.8181354999542236,Very Low
FINANC-0-1-2,0,PH-0-1-1,0,0.8180232048034668,Very Low
FINANC-0-1-2,0,INFO-0-1-6,1,0.8120932579040527,Very Low
FINANC-0-1-2,0,SOC WF-0-1-1,0,0.8113964200019836,Very Low
FINANC-1-1-2,0,ECON-0-1-5,1,0.8572768568992615,Low
FINANC-1-1-2,0,SIS-0-1-1,0,0.8320786952972412,Very Low
FINANC-1-1-2,0,R E-0-1-5,1,0.8280090093612671,Very Low
FINANC-1-1-2,0,POL S-70-1-1,0,0.8258615136146545,Very Low
FINANC-1-1-2,0,CFRM-30-1-5,1,0.8217848539352417,Very Low
FINANC-1-1-2,0,POL S-0-1-1,0,0.8209130167961121,Very Low
FINANC-1-1-2,0,CFRM-1-1-5,1,0.8195458650588989,Very Low
FINANC-1-1-2,0,STAT-40-1-5,1,0.8176877498626709,Very Low
FINANC-1-1-2,0,POL S-80-1-1,0,0.8173092007637024,Very Low
FINANC-1-1-2,0,PH-20-1-1,0,0.8168659806251526,Very Low
FINANC-1-1-2,0,STAT-0-1-5,1,0.8153561949729919,Very Low
FINANC-1-1-2,0,INFO-0-1-6,1,0.8124677538871765,Very Low
FINANC-1-1-2,0,PH-0-1-5,0,0.8099179863929749,Very Low
FINANC-1-1-2,0,CM-0-1-6,1,0.8097173571586609,Very Low
FINN-0-1-1,0,SWED-0-1-1,0,0.9441720247268676,High
FINN-0-1-1,0,SCAN A-0-1-1,0,0.9432689547538756,High
FINN-0-1-1,0,NORW-0-1-1,0,0.9326428771018982,High
FINN-0-1-1,0,DANISH-0-1-1,0,0.9081767797470092,High
FINN-0-1-1,0,EURO-0-1-1,0,0.864057719707489,Mid
FINN-0-1-1,0,SISLA-0-1-1,0,0.8605473041534424,Low
FINN-0-1-1,0,GERMAN-01-1-1,0,0.8596253395080566,Low
FINN-0-1-1,0,GERMAN-0-1-1,0,0.8588849306106567,Low
FINN-0-1-1,0,ITAL-0-1-1,0,0.8553860187530518,Low
FINN-0-1-1,0,CHID-0-1-1,0,0.8516548871994019,Low
FINN-0-1-1,0,SPAN-0-1-1,0,0.8486788868904114,Low
FRENCH-0-1-1,0,EURO-0-1-1,0,0.9372678995132446,High
FRENCH-0-1-1,0,GERMAN-0-1-1,0,0.8819150924682617,High
FRENCH-0-1-1,0,SISLA-0-1-1,0,0.8792587518692017,Mid
FRENCH-0-1-1,0,GERMAN-01-1-1,0,0.8760406374931335,Mid
FRENCH-0-1-1,0,SPAN-0-1-1,0,0.866358757019043,Mid
FRENCH-0-1-1,0,ROM LI-0-1-1,0,0.8646540641784668,Mid
FRENCH-0-1-1,0,GLITS-0-1-1,0,0.8597710132598877,Low
FRENCH-0-1-1,0,MELC-20-1-1,0,0.8569141626358032,Low
FRENCH-0-1-1,0,ITAL-0-1-1,0,0.85537189245224,Low
FRENCH-0-1-1,0,KOREAN-0-1-1,0,0.8534952402114868,Low
FRENCH-0-1-1,0,ENGL-0-1-1,0,0.8526188135147095,Low
FRENCH-0-1-1,0,ASIALC-0-1-1,0,0.8497684001922607,Low
FSNH-0-1-1,1,PH-10-1-5,0,0.8918539881706238,High
FSNH-0-1-1,1,PH-20-1-1,0,0.8743513226509094,Mid
FSNH-0-1-1,1,PH-30-1-1,0,0.871332049369812,Mid
FSNH-0-1-1,1,PH-0-1-5,0,0.8694198727607727,Mid
FSNH-0-1-1,1,ENV H-9-1-5,1,0.8375070691108704,Very Low
FSNH-0-1-1,1,INFO-50-1-6,1,0.8337798714637756,Very Low
FSNH-0-1-1,1,EDST-50-1-1,0,0.8321743011474609,Very Low
FSNH-0-1-1,1,ESRM-30-1-5,1,0.8296584486961365,Very Low
FSNH-0-1-1,1,ENVIR-0-1-1,1,0.8252744078636169,Very Low
FSNH-0-1-1,1,INFO-0-1-6,1,0.8248825669288635,Very Low
FSNH-0-1-1,1,GEOG-0-1-1,1,0.8238802552223206,Very Low
FSNH-0-1-1,1,SIS-0-1-1,0,0.8228110671043396,Very Low
FSNH-0-1-1,1,SOC WF-0-1-1,0,0.8174871802330017,Very Low
FSNH-0-1-1,1,ECO-0-1-1,0,0.8170627355575562,Very Low
FSNH-0-1-1,1,I S-0-1-2,0,0.8162702918052673,Very Low
FSNH-0-1-1,1,COM-0-1-1,0,0.8129463791847229,Very Low
GEOG-0-1-1,1,INFO-0-1-6,1,0.8714566230773926,Mid
GEOG-0-1-1,1,INFO-10-1-6,1,0.8690111041069031,Mid
GEOG-0-1-1,1,ENVIR-0-1-1,1,0.8677619695663452,Mid
GEOG-0-1-1,1,INFO-30-1-6,1,0.866874098777771,Mid
GEOG-0-1-1,1,INFO-20-1-6,1,0.8628995418548584,Mid
GEOG-0-1-1,1,ESRM-30-1-5,1,0.8582513332366943,Low
GEOG-0-1-1,1,INFO-40-1-6,1,0.8572783470153809,Low
GEOG-0-1-1,1,SIS-0-1-1,0,0.8567594885826111,Low
GEOG-0-1-1,1,ESS-0-1-1,1,0.8551446199417114,Low
GEOG-0-1-1,1,L ARCH-0-1-7,0,0.8548235893249512,Low
GEOG-0-1-1,1,ESRM-20-1-5,1,0.8523306846618652,Low
GEOG-0-1-1,1,SOC-0-1-1,0,0.8522212505340576,Low
GEOG-0-1-1,1,ESRM-0-1-5,1,0.8512234091758728,Low
GEOG-0-1-1,1,COM-0-1-1,0,0.8500163555145264,Low
GEOG-0-1-1,1,GWSS-0-1-1,0,0.8471132516860962,Low
GEOG-0-1-1,1,CEP-0-1-1,0,0.8422559499740601,Very Low
GEOG-10-1-1,1,ESRM-30-1-5,1,0.8744679093360901,Mid
GEOG-10-1-1,1,ESRM-0-1-5,1,0.8720760345458984,Mid
GEOG-10-1-1,1,ENVIR-0-1-1,1,0.870327353477478,Mid
GEOG-10-1-1,1,PH-20-1-1,0,0.8672693967819214,Mid
GEOG-10-1-1,1,INFO-40-1-6,1,0.8661952018737793,Mid
GEOG-10-1-1,1,PH-30-1-5,0,0.8657007217407227,Mid
GEOG-10-1-1,1,ESS-0-1-1,1,0.8651861548423767,Mid
GEOG-10-1-1,1,SOC-0-1-1,0,0.8651573657989502,Mid
GEOG-10-1-1,1,INFO-0-1-6,1,0.8646820187568665,Mid
GEOG-10-1-1,1,ATM S-20-1-5,1,0.8638835549354553,Mid
GEOG-10-1-1,1,PH-0-1-5,0,0.8596130013465881,Low
GEOG-10-1-1,1,GWSS-0-1-1,0,0.8580551147460938,Low
GEOG-10-1-1,1,SIS-0-1-1,0,0.8570173382759094,Low
GEOG-10-1-1,1,STAT-0-1-5,1,0.8558498024940491,Low
GERMAN-0-1-1,0,ENGL-0-1-1,0,0.8957006335258484,High
GERMAN-0-1-1,0,EURO-0-1-1,0,0.8924673795700073,High
GERMAN-0-1-1,0,GLITS-0-1-1,0,0.8921267986297607,High
GERMAN-0-1-1,0,C LIT-30-1-1,0,0.8884895443916321,High
GERMAN-0-1-1,0,KOREAN-0-1-1,0,0.8860711455345154,High
GERMAN-0-1-1,0,ENGL-20-1-1,0,0.8824005126953125,High
GERMAN-0-1-1,0,FRENCH-0-1-1,0,0.8809617757797241,High
GERMAN-0-1-1,0,SPAN-0-1-1,0,0.8745566010475159,Mid
GERMAN-0-1-1,0,ROM LI-0-1-1,0,0.8744781613349915,Mid
GERMAN-0-1-1,0,SISLA-0-1-1,0,0.8744342923164368,Mid
GERMAN-0-1-1,0,NORW-0-1-1,0,0.8738797903060913,Mid
GERMAN-0-1-1,0,HIST-30-1-1,0,0.8732010126113892,Mid
GERMAN-0-1-1,0,ITAL-0-1-1,0,0.8673421740531921,Mid
GERMAN-01-1-1,0,GLITS-0-1-1,0,0.8946483135223389,High
GERMAN-01-1-1,0,EURO-0-1-1,0,0.8933271765708923,High
GERMAN-01-1-1,0,ENGL-0-1-1,0,0.8927802443504333,High
GERMAN-01-1-1,0,C LIT-30-1-1,0,0.8912554383277893,High
GERMAN-01-1-1,0,ITAL-0-1-1,0,0.8824816942214966,High
GERMAN-01-1-1,0,KOREAN-0-1-1,0,0.8813361525535583,High
GLITS-0-1-1,0,ENGL-0-1-1,0,0.9060025215148926,High
GLITS-0-1-1,0,ENGL-20-1-1,0,0.8952851295471191,High
GLITS-0-1-1,0,GERMAN-01-1-1,0,0.8948148488998413,High
GLITS-0-1-1,0,GERMAN-0-1-1,0,0.8935304880142212,High
GLITS-0-1-1,0,MELC-20-1-1,0,0.8918939828872681,High
GLITS-0-1-1,0,C LIT-30-1-1,0,0.8817688226699829,High
GLITS-0-1-1,0,EDST-50-1-1,0,0.8758232593536377,Mid
GLITS-0-1-1,0,HIST-50-1-1,0,0.8754191994667053,Mid
GLITS-0-1-1,0,HIST-30-1-1,0,0.8733668327331543,Mid
GLITS-0-1-1,0,COM-0-1-1,0,0.8691768050193787,Mid
GLITS-0-1-1,0,HIST-0-1-1,0,0.8678981065750122,Mid
GLITS-0-1-1,0,KOREAN-0-1-1,0,0.8676551580429077,Mid
GLITS-0-1-1,0,SISLA-0-1-1,0,0.8672447800636292,Mid
GLITS-0-1-1,0,SIS-0-1-1,0,0.8646817207336426,Mid
GLITS-0-1-1,0,GREEK-0-1-1,0,0.86407470703125,Mid
GLITS-0-1-1,0,FRENCH-0-1-1,0,0.8594532608985901,Low
GLITS-0-1-1,0,CHID-0-1-1,0,0.8582879900932312,Low
GREEK-0-1-1,0,CL ST-0-1-1,0,0.9644993543624878,High
GREEK-0-1-1,0,CLAS-0-1-1,0,0.9520948529243468,High
GREEK-0-1-1,0,LATIN-0-1-1,0,0.9047704339027404,High
GREEK-0-1-1,0,ENGL-20-1-1,0,0.8800654411315918,Mid
GREEK-0-1-1,0,ENGL-0-1-1,0,0.8768519163131714,Mid
GREEK-0-1-1,0,KOREAN-0-1-1,0,0.8670547008514404,Mid
GREEK-0-1-1,0,GLITS-0-1-1,0,0.86414635181427,Mid
GREEK-0-1-1,0,CHIN-0-1-1,0,0.862801730632782,Mid
GREEK-0-1-1,0,GERMAN-0-1-1,0,0.8611535429954529,Mid
GREEK-0-1-1,0,GERMAN-01-1-1,0,0.8576627969741821,Low
GREEK-0-1-1,0,SPAN-0-1-1,0,0.8533615469932556,Low
GREEK-0-1-1,0,JAPAN-0-1-1,0,0.851047933101654,Low
GWSS-0-1-1,0,SOC-0-1-1,0,0.8701255917549133,Mid
GWSS-0-1-1,0,ECO-0-1-1,0,0.8653833866119385,Mid
GWSS-0-1-1,0,SOC WF-0-1-1,0,0.8612520098686218,Mid
GWSS-0-1-1,0,HIST-40-1-1,0,0.8577209115028381,Low
GWSS-0-1-1,0,EDST-20-1-1,0,0.8575825095176697,Low
GWSS-0-1-1,0,GEOG-10-1-1,1,0.8559474945068359,Low
GWSS-0-1-1,0,ENVIR-0-1-1,1,0.8556153774261475,Low
GWSS-0-1-1,0,WOMEN-0-1-1,0,0.855099618434906,Low
GWSS-0-1-1,0,PH-30-1-1,0,0.8523750901222229,Low
GWSS-0-1-1,0,CHID-0-1-1,0,0.8512518405914307,Low
GWSS-0-1-1,0,INDIV-0-1-5,0,0.8506898880004883,Low
GWSS-0-1-1,0,EDST-0-1-1,0,0.8502691388130188,Low
GWSS-0-1-1,0,SISLA-0-1-1,0,0.8496828079223633,Low
HCDE-0-1-6,1,DESIGN-5-1-7,0,0.8909124732017517,High
HCDE-0-1-6,1,DESIGN-0-1-7,0,0.8850065469741821,High
HCDE-0-1-6,1,DESIGN-25-1-7,0,0.870438277721405,Mid
HCDE-0-1-6,1,DESIGN-32-1-7,0,0.8636711835861206,Mid
HCDE-0-1-6,1,ECENG-0-1-6,1,0.8614473938941956,Mid
HCDE-0-1-6,1,E E-0-1-6,1,0.857492208480835,Low
HCDE-0-1-6,1,INT EN-0-1-6,1,0.8548086881637573,Low
HCDE-0-1-6,1,INFO-0-1-6,1,0.8533183932304382,Low
HCDE-0-1-6,1,IND E-20-1-6,1,0.852058470249176,Low
HCDE-0-1-6,1,INFO-20-1-6,1,0.8518390655517578,Low
HCDE-0-1-6,1,M E-0-1-6,1,0.8385775089263916,Very Low
HCDE-0-1-6,1,C SCI-0-1-5,1,0.8376559019088745,Very Low
HCDE-0-1-6,1,CIV E-0-1-6,1,0.8324715495109558,Very Low
HCDE-0-1-6,1,CMP E-0-1-6,1,0.8311702609062195,Very Low
HCDE-15-1-6,1,DESIGN-5-1-7,0,0.8953251242637634,High
HCDE-15-1-6,1,DESIGN-0-1-7,0,0.8867130875587463,High
HCDE-15-1-6,1,DESIGN-25-1-7,0,0.8721161484718323,Mid
HCDE-15-1-6,1,DESIGN-32-1-7,0,0.867746889591217,Mid
HCDE-15-1-6,1,INFO-0-1-6,1,0.8580387234687805,Low
HCDE-15-1-6,1,ECENG-0-1-6,1,0.8575739860534668,Low
HCDE-15-1-6,1,INFO-20-1-6,1,0.8555858135223389,Low
HCDE-15-1-6,1,E E-0-1-6,1,0.8549693822860718,Low
HCDE-15-1-6,1,IND E-20-1-6,1,0.8534989953041077,Low
HCDE-15-1-6,1,INT EN-0-1-6,1,0.851593017578125,Low
HCDE-15-1-6,1,C SCI-0-1-5,1,0.8368392586708069,Very Low
HCDE-15-1-6,1,M E-0-1-6,1,0.8358180522918701,Very Low
HCDE-15-1-6,1,IND E-0-1-6,1,0.8306888341903687,Very Low
HCDE-15-1-6,1,ECO-0-1-1,0,0.8287367820739746,Very Low
HCDE-5-1-6,1,DESIGN-5-1-7,0,0.896167516708374,High
HCDE-5-1-6,1,DESIGN-0-1-7,0,0.8877508044242859,High
HCDE-5-1-6,1,DESIGN-25-1-7,0,0.8738821148872375,Mid
HCDE-5-1-6,1,DESIGN-32-1-7,0,0.8679031729698181,Mid
HCDE-5-1-6,1,ECENG-0-1-6,1,0.8618103265762329,Mid
HCDE-5-1-6,1,INFO-0-1-6,1,0.8579398393630981,Low
HCDE-5-1-6,1,E E-0-1-6,1,0.857924222946167,Low
HCDE-5-1-6,1,INFO-20-1-6,1,0.8559619784355164,Low
HCDE-5-1-6,1,IND E-20-1-6,1,0.8541383147239685,Low
HCDE-5-1-6,1,INT EN-0-1-5,1,0.8524497151374817,Low
HCDE-5-1-6,1,C SCI-0-1-5,1,0.840087354183197,Very Low
HCDE-5-1-6,1,M E-0-1-6,1,0.8371191024780273,Very Low
HCDE-5-1-6,1,CMP E-0-1-6,1,0.8327834010124207,Very Low
HCDE-5-1-6,1,IND E-0-1-6,1,0.8320873975753784,Very Low
HIST-0-1-1,0,ENGL-0-1-1,0,0.8830021023750305,High
HIST-0-1-1,0,CHID-0-1-1,0,0.8783515095710754,Mid
HIST-0-1-1,0,ENGL-20-1-1,0,0.872299075126648,Mid
HIST-0-1-1,0,SIS-0-1-1,0,0.8715530037879944,Mid
HIST-0-1-1,0,SOC-0-1-1,0,0.8699707984924316,Mid
HIST-0-1-1,0,SISLA-0-1-1,0,0.8686817288398743,Mid
HIST-0-1-1,0,GLITS-0-1-1,0,0.867664635181427,Mid
HIST-0-1-1,0,EDST-50-1-1,0,0.8589013814926147,Low
HIST-0-1-1,0,COM-0-1-1,0,0.856816828250885,Low
HIST-0-1-1,0,GERMAN-0-1-1,0,0.8561314344406128,Low
HIST-0-1-1,0,POL S-80-1-1,0,0.8554384708404541,Low
HIST-0-1-1,0,AES-0-1-1,0,0.8544063568115234,Low
HIST-0-1-1,0,POL S-0-1-1,0,0.8542259335517883,Low
HIST-30-1-1,0,ENGL-0-1-1,0,0.8822787404060364,High
HIST-30-1-1,0,CHID-0-1-1,0,0.8802704215049744,Mid
HIST-30-1-1,0,SIS-0-1-1,0,0.879413366317749,Mid
HIST-30-1-1,0,SISLA-0-1-1,0,0.874064028263092,Mid
HIST-30-1-1,0,GLITS-0-1-1,0,0.8736609220504761,Mid
HIST-30-1-1,0,GERMAN-0-1-1,0,0.8734944462776184,Mid
HIST-30-1-1,0,GERMAN-1-1-1,0,0.8711079359054565,Mid
HIST-30-1-1,0,NORW-0-1-1,0,0.8697994947433472,Mid
HIST-30-1-1,0,EURO-0-1-1,0,0.8697181344032288,Mid
HIST-30-1-1,0,SOC-0-1-1,0,0.8651874661445618,Mid
HIST-30-1-1,0,SISJE-0-1-1,0,0.8605719208717346,Low
HIST-40-1-1,0,SISLA-0-1-1,0,0.8784869909286499,Mid
HIST-40-1-1,0,SIS-0-1-1,0,0.8754686117172241,Mid
HIST-40-1-1,0,EDST-50-1-1,0,0.870235025882721,Mid
HIST-40-1-1,0,SOC-0-1-1,0,0.8696690201759338,Mid
HIST-40-1-1,0,AES-0-1-1,0,0.8682709336280823,Mid
HIST-40-1-1,0,EDST-40-1-1,0,0.8638892769813538,Mid
HIST-40-1-1,0,EDST-0-1-1,0,0.862946093082428,Mid
HIST-40-1-1,0,ECO-0-1-1,0,0.8617802262306213,Mid
HIST-40-1-1,0,CHID-0-1-1,0,0.8604409098625183,Low
HIST-40-1-1,0,GWSS-0-1-1,0,0.8581507205963135,Low
HIST-40-1-1,0,ENGL-0-1-1,0,0.8547893762588501,Low
HIST-40-1-1,0,GLITS-0-1-1,0,0.8500018119812012,Low
HIST-50-1-1,0,SIS-0-1-1,0,0.8861372470855713,High
HIST-50-1-1,0,ENGL-0-1-1,0,0.8818484544754028,High
HIST-50-1-1,0,SISLA-0-1-1,0,0.8811146020889282,High
HIST-50-1-1,0,EURO-0-1-1,0,0.8785595297813416,Mid
HIST-50-1-1,0,CHID-0-1-1,0,0.8778861165046692,Mid
HIST-50-1-1,0,GLITS-0-1-1,0,0.8755805492401123,Mid
HIST-50-1-1,0,LATIN-0-1-1,0,0.8696335554122925,Mid
HIST-50-1-1,0,GERMAN-0-1-1,0,0.8682049512863159,Mid
